ID,County_ID,County,PDF,Place Name,Source Alias,mapID,Designation,Settlement,Type,Total Population (excluding 'strangers'),Occupied Houses/Householders,Unoccupied Houses,Persons lacking proper habitation,Number of Landing Places,Legal Quay,Landing Permitted,Headport,Customs Office,Vessels itemised,Vessels not itemised,Number of Masters & Owners,Mariners & Fishermen,Masters,Mariners (including Masters),Boys,Fishermen not itemised,Destinations,Goods out,Goods in,Goods (unspecified in/out),Notes,Vessels,Deputies
114,22,Hampshire,54,Stokes Bay,,736,,,,,,,,,,,,,0,,,,,,,,,,,,,,"[{'forename': 'Thomas','surname': 'Locke','title': ''},{'forename': 'Peter','surname': 'Locke','title': ''}]"
115,22,Hampshire,54,Browndown,,737,,,,,11,,,,,,,,0,0,,,,,,,,,,,,,"[{'forename': 'William','surname': 'Pascall','title': 'gent'},{'forename': 'John','surname': 'Hounslowe','title': ''},{'forename': 'Nicolas','surname': 'Locke','title': ''}]"
116,22,Hampshire,54,Titchfield Creek,Meanehaven,514,,,,,9,,,,,1,,,2,,,,,,,2,,,,,William Pratt's boat is used for fishing.,"[{'type': 'passage boat','name': 'Trinite','tonnage': '2','owners': 'William Reve','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': 'Bull','tonnage': '1','owners': 'William Pratt','master': '','mariners': '','boys': '','fishermen': '','notes': ''}]","[{'forename': 'Thomas','surname': 'Osburne','title': ''},{'forename': 'Robert','surname': 'Godfrey','title': ''},{'forename': 'William','surname': 'Kene','title': ''}]"
117,22,Hampshire,56,Hook Creek,,738,,,,,19,,,,,1,,,2,,,,,,,2,,,,,,"[{'type': 'passage boat','name': 'Marye','tonnage': '2','owners': 'William Austin','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'passage boat','name': 'George','tonnage': '2','owners': 'George Legat','master': '','mariners': '','boys': '','fishermen': '','notes': ''}]","[{'forename': 'Roger','surname': 'Pillson','title': ''},{'forename': 'George','surname': 'Legat','title': ''}]"
118,22,Hampshire,56,Warsash,,739,,,,,19,,,,,1,,,8,,,,,,,,,,,,,"[{'type': 'passage boat','name': 'Harrye','tonnage': '2','owners': 'Henry Osmond','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'passage boat','name': 'Marrie','tonnage': '1','owners': 'John Weble','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'passage boat','name': 'John','tonnage': '1','owners': 'John Weble','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'passage boat','name': 'William','tonnage': '2','owners': 'William Charlet','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': 'Margit','tonnage': '1','owners': 'Thomas Sexye','master': '','mariners': '','boys': '','fishermen': '','notes': 'Oyster dragging'},{'type': 'boat','name': 'Fier Bush','tonnage': '1','owners': 'Thomas Weste','master': '','mariners': '','boys': '','fishermen': '','notes': 'Oyster dragging'},{'type': 'boat','name': 'Grace of God','tonnage': '1','owners': 'William Higgie','master': '','mariners': '','boys': '','fishermen': '','notes': 'Oyster dragging'},{'type': 'boat','name': 'Margit','tonnage': '1','owners': 'Robert Farewell','master': '','mariners': '','boys': '','fishermen': '','notes': 'Oyster dragging; Fishing'}]","[{'forename': 'William','surname': 'Edmondes','title': ''},{'forename': 'Thomas','surname': 'Houghton','title': ''},{'forename': 'Henry','surname': 'Harmesworthe','title': ''},{'forename': 'John ','surname': 'Wekke','title': ''}]"
119,22,Hampshire,56,Hamble,Hamble le Rice,78,,,,,26,,,,,1,,,22,,,,,6,,8,"Southampton, Portsmouth",,,,"The Blacke Pinace (8t) is 'unoccupied'. Vessels occupied in passage, fishing,  dragging of oysters, and carriage of goods.","[{'type': 'boat','name': 'John','tonnage': '2','owners': 'Thomas Almer','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': 'Thomas','tonnage': '1','owners': 'Thomas Almer','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': 'Trynitie','tonnage': '1.5','owners': 'John Harle, Robert Northe','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': 'Katryne','tonnage': '1','owners': 'Robert Tayler','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': 'Kyte','tonnage': '1','owners': 'John Wryt','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': 'Spider','tonnage': '2','owners': 'John Welbeown','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': 'Webbe','tonnage': '1','owners': 'John Welbeown','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': 'Harrie','tonnage': '1.5','owners': 'Harry Osmond','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': 'Hogge','tonnage': '1','owners': 'John Higgin, John Perin','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': 'Dogge','tonnage': '1','owners': 'John Weste','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': 'Sextin','tonnage': '1','owners': 'Thomas Sexse','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': 'Nytingaill','tonnage': '1.5','owners': 'William Nyles','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': 'Blacke Pinace','tonnage': '8','owners': 'William Frid, William Nyles','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'cock','name': 'Margit','tonnage': '0.5','owners': 'John German','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': 'George','tonnage': '12','owners': 'William Frid, Edmond Clarke','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': 'Lenard','tonnage': '2','owners': 'Giles Hawle','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': 'Julian','tonnage': '1','owners': 'John Lekblade, Richard Arnold, William Arnold','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': 'Lawrence','tonnage': '1','owners': 'Ellisander Hunter','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': 'Anne','tonnage': '1','owners': 'John Coussin jun.','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': 'John','tonnage': '1','owners': 'John Coussyne sen.','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': 'Thomas','tonnage': '1','owners': 'Thomas Lewes, Robert Harbert','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': 'Kathrin','tonnage': '1','owners': 'James Harrison, William Maunder, Edmond Clarke','master': '','mariners': '','boys': '','fishermen': '','notes': ''}]","[{'forename': 'William','surname': 'Frye','title': ''},{'forename': 'John','surname': 'Frye','title': ''},{'forename': 'Henry','surname': 'Hill','title': ''},{'forename': 'John','surname': 'Motter','title': ''}]"
120,22,Hampshire,58,Itchen,Itchin Ferry,269,,,,,48,1,,,,1,,,0,,,,,2,,24,,,,,The two mariners noted are actually described as 'passengers'.,,
121,22,Hampshire,58,Christchurch,,86,,Christchurch,town,,90,8,,,,1,,,13,,,71,,,,,,,,,"The boats are employed in fishing, dragging of oysters, and passage to the Isle of Wight.","[{'type': 'boat','name': '','tonnage': '4','owners': 'Thomas Wyckman','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '3','owners': 'Thomas Wyckman','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '3','owners': 'Thomas Sible','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '3','owners': 'John Holloway','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '4','owners': 'Richard Imber','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '4','owners': 'Thomas Hayward','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '4','owners': 'Thomas Hayward','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'cock','name': '','tonnage': '2','owners': 'Thomas Hayward','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '3','owners': 'John Tyner','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '3','owners': 'Richard Hellier','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '3','owners': 'William Doleman','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'cock','name': '','tonnage': '2','owners': 'Robert Tyner','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'cock','name': '','tonnage': '2','owners': 'John Godle, John Pinell','master': '','mariners': '','boys': '','fishermen': '','notes': ''}]","[{'forename': 'John','surname': 'Frayle','title': ''},{'forename': 'Henry','surname': 'Skelton','title': ''}]"
122,22,Hampshire,60,Keyhaven,"Milford, Keyhaven, Hurst Road",740,,,,,15,,,,,1,,,9,,,,,4,,5,,,,,"The 6-ton boat of Carew ('Carie') 'liythe unoccupied'. The boats are employed in fishing, dragging of oysters, and passage to the Isle of Wight.","[{'type': 'barque','name': '','tonnage': '22','owners': 'Thomas Carie Esq','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '6','owners': 'Thomas Carie Esq','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '3','owners': 'John Michell','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '2','owners': 'Ellis Wavell','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '2','owners': 'Thomas Therell, Thomas Cocks','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '3','owners': 'Edward Collet, Morris Couper','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '4','owners': 'Edward Sallwaye','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '2','owners': 'Edward Sallwaye','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '3','owners': 'Robert Daye','master': '','mariners': '','boys': '','fishermen': '','notes': ''}]","[{'forename': 'John','surname': 'Person','title': ''},{'forename': 'Thomas','surname': 'Yateman','title': ''}]"
123,22,Hampshire,60,Lymington,Lymington Creek,80,,New Lymington,town,,59,8,,,,1,,,4,,,,,2,,2,,,,,"The boats are employed in fishing, dragging of oysters, passage, and the carriage of wood.","[{'type': 'boat','name': '','tonnage': '5','owners': 'Thomas Parbek jun.','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '2','owners': 'Thomas Parbek jun.','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '2','owners': 'John Sanborowe','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '2','owners': 'Richard Dierlynge, Edmond Wilshire','master': '','mariners': '','boys': '','fishermen': '','notes': ''}]",
124,22,Hampshire,60,Pitts Deep,"Bouldre, Pitts Deep, Walhampton",741,,,,,41,,,,,1,,,2,,,,,1,,1,,,,,Both boats are used for fishing and dragging of oysters.,"[{'type': 'boat','name': '','tonnage': '1.5','owners': 'Thomas Purbicke','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '1.5','owners': 'William Latheburie','master': '','mariners': '','boys': '','fishermen': '','notes': ''}]",
125,22,Hampshire,62,Beaulieu,Beaulieu Creek,516,,,,,34,,,,,1,,,1,,,,,3,1,,,,,,"Nedes Hard, Gimnes Quay, Bucklers Hard.","[{'type': 'barque','name': 'Elizabeth','tonnage': '12','owners': 'Bartholomew Semper','master': 'Bartholomew Semper','mariners': '','boys': '','fishermen': '','notes': ''}]","[{'forename': 'Thomas','surname': 'Hodsone','title': ''},{'forename': 'John','surname': 'Wallen','title': ''},{'forename': 'John','surname': 'Elliott','title': ''},{'forename': 'William','surname': 'Gibbes','title': ''}]"
126,22,Hampshire,62,Fawley Creek,,742,,,,,106,2,,,,1,,,7,,,,,16,,2,,,,,"Fawley, Hythe, Frost Lane End, Fowel Corner, Cudland Quay, Ashelet, Calshot, Leape, Extery. Boats employed in passage and the carriage of wood and other provisions.","[{'type': 'boat','name': '','tonnage': '4','owners': 'Henry Paige','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '2','owners': 'Robert Weste','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '2','owners': 'Thomas Wells','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '7','owners': 'Thomas Capper','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '2','owners': 'Richard Cole','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '5','owners': 'Thomas Geret','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '3','owners': 'Houghe* Moone','master': '','mariners': '','boys': '','fishermen': '','notes': ''}]","[{'forename': 'Walter','surname': 'Langle','title': ''},{'forename': 'Steven','surname': 'Peter','title': ''},{'forename': 'Thomas','surname': 'Eades','title': ''},{'forename': 'Thomas','surname': 'Launder','title': ''},{'forename': 'Raphe','surname': 'Hayes','title': ''},{'forename': 'Nicollas','surname': 'Due','title': ''},{'forename': 'Henry','surname': 'Flyte','title': ''},{'forename': 'Walter','surname': 'Samoyes','title': ''},{'forename': 'Thomas','surname': 'Ricks','title': ''},{'forename': 'Robert','surname': 'Frinde','title': ''},{'forename': 'Robert','surname': 'Peckam','title': ''}]"
127,22,Hampshire,64,Dibden,,743,,,,,31,,,,,1,,,9,,,21,,,,,,,,,"Ware Lane End, Dibden Marsh, Stales Ash, Empsey Corner. Vessels employed in passage, dragging of oysters, carriage of wood, and sometimes fishing.","[{'type': 'boat','name': '','tonnage': '4','owners': 'John Hilles','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '5','owners': 'William Baker','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '4','owners': 'William Ayle','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '5','owners': 'John Holforde','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '4','owners': 'Robert Gubbin, Richard Heare','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '5','owners': 'Thomas Shishe','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '5','owners': 'Harry Shishe','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '5','owners': 'John Skipper','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'cock','name': '','tonnage': '2','owners': 'Robert Gubbyn','master': '','mariners': '','boys': '','fishermen': '','notes': ''}]","[{'forename': 'John','surname': 'Lone','title': ''},{'forename': 'Richard','surname': 'Shishe','title': ''},{'forename': 'Roger','surname': 'Pocoke','title': ''},{'forename': 'John','surname': 'Wheler','title': ''}]"
128,22,Hampshire,64,Eling,,744,,,,,41,,,,,1,,,12,,,,,6,,9,,,,,"Goathay, Kyckemell, Bishopsorde, Crackeorde. Vessels employed in fishing, dragging of oysters, and carriage of wood.","[{'type': 'boat','name': '','tonnage': '1','owners': 'John Myddelltone','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '1','owners': 'John Arminer','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '1','owners': 'Steven James','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '1','owners': 'Thomas Kine','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '1','owners': 'John Turnham','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '3','owners': 'John Kebull','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '4','owners': 'William Harkin','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '2','owners': 'James Lorde','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '2','owners': 'William Rawkin','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '3','owners': 'Richard Pinoke','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '2','owners': 'Richard Pinoke','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'cock','name': '','tonnage': '1','owners': 'Richard Pinoke','master': '','mariners': '','boys': '','fishermen': '','notes': ''}]","[{'forename': 'Edmonde','surname': 'Marks','title': ''},{'forename': 'Richard','surname': 'Racke','title': ''},{'forename': 'Robert','surname': 'Hemynge','title': ''},{'forename': 'John','surname': 'Ware','title': ''},{'forename': 'William','surname': 'Howker','title': ''}]"
129,22,Hampshire,66,Redbridge,,298,,,,,60,,,,,1,,,3,,,,,,,8,,,,,"Redbridge Quay, Longmead Point, Hyll Bridge. Boats concerned in fishing and dragging of oysters.","[{'type': 'boat','name': '','tonnage': '1','owners': 'Gregory Pybert, William Mansbridge','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '1','owners': 'John Benet, Thomas Mayler','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '1','owners': 'John Tuffin, Richard Enccar*','master': '','mariners': '','boys': '','fishermen': '','notes': ''}]","[{'forename': 'John','surname': 'Bucket','title': ''},{'forename': 'William','surname': 'Shuttell','title': ''},{'forename': 'Robert','surname': 'Hannsone','title': ''},{'forename': 'Robert','surname': 'White','title': ''},{'forename': 'John','surname': 'Hittes','title': ''}]"
130,29,Lincolnshire,75,Boston,,26,,,,,458,,,,,1,Boston,,8,,,,,,,,,,,"woollens, coal",,"[{'type': 'ship','name': 'Mary Fortune','tonnage': '100','owners': 'William Kydd','master': '','mariners': '35','boys': '','fishermen': '52','notes': 'Trades only with Iceland; mariners supplied from Norfolk'},{'type': 'ship','name': 'Anthony','tonnage': '40','owners': 'William Kydd, Anthony Clemond, Richard Forster','master': '','mariners': '','boys': '','fishermen': '','notes': 'Trades sometimes to the Staple with woollens; sometimes to Newcastle for coal.'},{'type': 'ship','name': 'William','tonnage': '40','owners': 'William Kydd, Richard Forster, Peter Dove','master': '','mariners': '','boys': '','fishermen': '','notes': 'Trades sometimes to the Staple with woollens; sometimes to Newcastle for coal.'},{'type': 'ship','name': 'James','tonnage': '30','owners': 'Simon Melsonby, William Dallande, Richard Fylde','master': '','mariners': '','boys': '','fishermen': '','notes': 'Trades sometimes to the Staple with woollens; sometimes to Newcastle for coal.'},{'type': 'keel','name': 'James','tonnage': '20','owners': 'Mathew Freston, John Wright','master': '','mariners': '','boys': '','fishermen': '','notes': 'Coastal trade with corn, coal, victuals, and merchandise; sometimes to the fairs at Stourbridge, Clee, Cambridge, Lynn, Spadling, etc.'},{'type': 'keel','name': 'Christopher','tonnage': '16','owners': 'John Wright, William Lyneham','master': '','mariners': '','boys': '','fishermen': '','notes': 'Coastal trade with corn, coal, victuals, and merchandise; sometimes to the fairs at Stourbridge, Clee, Cambridge, Lynn, Spadling, etc.'},{'type': 'keel','name': 'Margaret','tonnage': '12','owners': 'John Chester','master': '','mariners': '','boys': '','fishermen': '','notes': 'Coastal trade with corn, coal, victuals, and merchandise; sometimes to the fairs at Stourbridge, Clee, Cambridge, Lynn, Spadling, etc.'},{'type': 'keel','name': 'Anne','tonnage': '10','owners': 'Mathew Freston, Christopher Gyrsbie','master': '','mariners': '','boys': '','fishermen': '','notes': 'Coastal trade with corn, coal, victuals, and merchandise; sometimes to the fairs at Stourbridge, Clee, Cambridge, Lynn, Spadling, etc.'}]","[{'forename': 'William','surname': 'Hunstone','title': 'esq'},{'forename': 'Richard','surname': 'Craycroft','title': 'esq'},{'forename': 'Leonard','surname': 'Irby*','title': 'esq'},{'forename': 'William','surname': 'Darbye','title': 'gent'},{'forename': 'Anthony','surname': 'Robartson','title': 'gent'}]"
131,29,Lincolnshire,75,Wainfleet,,25,,,,,112,,,,,1,Boston,,0,,,,,,,,,,,,,,"[{'forename': 'Hamond','surname': 'Upton','title': 'esq'},{'forename': 'Thomas','surname': 'Quadring','title': 'esq'},{'forename': 'Thomas','surname': 'Massingberd','title': 'esq'}]"
132,29,Lincolnshire,75,Saltfleet,,234,,,,,30,,,,,1,Boston,,0,,,,,,,,,,,,,,"[{'forename': 'John','surname': 'Dyon','title': 'gent'},{'forename': 'John','surname': 'Newcome','title': 'gent'},{'forename': 'William','surname': 'Angevyne','title': 'gent'}]"
133,29,Lincolnshire,75,Somercotes,,745,,,,,40,,,,,1,Boston,,0,,,,,,,,,,,,,,
134,29,Lincolnshire,75,Fosdyke,,27,,,,,4,,,,,1,Boston,,0,,,,,,,,,,,,,,"[{'forename': 'Lewes','surname': 'Assheton','title': ''},{'forename': 'Nicholas','surname': 'Warrledge','title': ''},{'forename': 'Thomas','surname': 'Pyrrye','title': ''},{'forename': 'Thomas','surname': 'Roper','title': ''}]"
135,29,Lincolnshire,75,Grimsby,,24,,,,,*,,,,,1,Hull,,10,,,,,,,,,,,,,"[{'type': 'ship','name': 'Howpe','tonnage': '80','owners': '*[torn]','master': '','mariners': '66','boys': '','fishermen': '61','notes': 'Trades with merchandise and to Newcastle for coal'},{'type': 'ship','name': 'James','tonnage': '80','owners': 'Richard Cooke','master': '','mariners': '','boys': '','fishermen': '','notes': 'Trades with merchandise and to Newcastle for coal'},{'type': 'ship','name': 'Margarett','tonnage': '45','owners': 'William Rose','master': '','mariners': '','boys': '','fishermen': '','notes': 'Trades with merchandise and to Newcastle for coal'},{'type': 'hoy','name': 'Margarett','tonnage': '60','owners': 'Richard Cooke, John Garborne','master': '','mariners': '','boys': '','fishermen': '','notes': 'Trades with merchandise and to Newcastle for coal'},{'type': 'crayer','name': 'Mary','tonnage': '26','owners': 'Peter Rose','master': '','mariners': '','boys': '','fishermen': '','notes': 'Trades with merchandise and to Newcastle for coal'},{'type': 'crayer','name': 'Robert','tonnage': '50','owners': 'Robert Cooke','master': '','mariners': '','boys': '','fishermen': '','notes': 'Trades with merchandise and to Newcastle for coal'},{'type': 'crayer','name': 'Thomas','tonnage': '36','owners': 'Richard Rose','master': '','mariners': '','boys': '','fishermen': '','notes': 'Trades with merchandise and to Newcastle for coal'},{'type': 'crayer','name': 'Cleniet*','tonnage': '24','owners': 'Robert Cooke','master': '','mariners': '','boys': '','fishermen': '','notes': 'Trades with merchandise and to Newcastle for coal'},{'type': 'boat','name': '','tonnage': '','owners': 'Robert Brather','master': '','mariners': '','boys': '','fishermen': '','notes': 'a ferry boat, 'occupied to Hull with foolnes [=?Foulness, a local river]''},{'type': 'boat','name': '','tonnage': '4','owners': 'Richard Brather, Thomas Spenser','master': '','mariners': '','boys': '','fishermen': '','notes': 'Occupied in fishing'}]","[{'forename': 'Christopher','surname': 'Strundell','title': 'gent'},{'forename': 'John','surname': 'Sutcliffe','title': 'gent'}]"
136,29,Lincolnshire,75,Barrow upon Humber,,20,,,,,152,,,,,1,Hull,,2,,,,,,,,,,,,,"[{'type': 'boat','name': '','tonnage': '0.5,1,2,3','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Either fishing boat, or ferry of men and horses to Hull'},{'type': 'boat','name': '','tonnage': '0.5,1,2,3','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Either fishing boat, or ferry of men and horses to Hull'}]","[{'forename': 'John','surname': 'Jon','title': ''},{'forename': 'Steven','surname': 'Kirke','title': ''}]"
137,29,Lincolnshire,75,Barton upon Humber,,746,,,,,213,,,,,1,Hull,,1,,,,,,,,,,,,,"[{'type': 'boat','name': '','tonnage': '0.5,1,2,3','owners': 'George Hynde','master': '','mariners': '','boys': '','fishermen': '','notes': 'Either fishing boat, or ferry of men and horses to Hull'}]","[{'forename': 'Thomas','surname': 'Gardener','title': ''},{'forename': 'Jeffrey','surname': 'Calverde','title': ''}]"
138,29,Lincolnshire,75,Dogdyke,,747,,,,,,,,,,1,Boston,,4,,,,,,,,,,,,,"[{'type': 'keel','name': 'Mary Fortune','tonnage': '12','owners': 'Mathew Freston, William Lyneham, John Chester, Christopher Gyrsbie','master': '','mariners': '','boys': '','fishermen': '','notes': 'Coastal trade with corn, coal, victuals, and merchandise; sometimes to the fairs at Stourbridge, Clee, Cambridge, Lynn, Spadling, etc.'},{'type': 'keel','name': 'Anne','tonnage': '10','owners': 'John Redshawe','master': '','mariners': '','boys': '','fishermen': '','notes': 'Coastal trade with corn, coal, victuals, and merchandise; sometimes to the fairs at Stourbridge, Clee, Cambridge, Lynn, Spadling, etc.'},{'type': 'keel','name': 'Bull','tonnage': '10','owners': 'Christopher Lon\', John Rawsbye','master': '','mariners': '','boys': '','fishermen': '','notes': 'Coastal trade with corn, coal, victuals, and merchandise; sometimes to the fairs at Stourbridge, Clee, Cambridge, Lynn, Spadling, etc.'},{'type': 'keel','name': 'Christopher','tonnage': '10','owners': 'John Wright','master': '','mariners': '','boys': '','fishermen': '','notes': 'Coastal trade with corn, coal, victuals, and merchandise; sometimes to the fairs at Stourbridge, Clee, Cambridge, Lynn, Spadling, etc.'}]",
139,29,Lincolnshire,75,Frampton,,425,,,,,,,,,,1,Boston,,2,,,,,,,,,,,,Fishing boats only,"[{'type': 'boat','name': '','tonnage': '','owners': 'John Bate, John Burton','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '','owners': 'Edward Cuthbert','master': '','mariners': '','boys': '','fishermen': '','notes': ''}]",
140,29,Lincolnshire,76,Wyberton,,748,,,,,,,,,,1,Boston,,5,,,,,,,,,,,,Fishing boats only,"[{'type': 'boat','name': '','tonnage': '','owners': 'Richard Felde','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '','owners': 'Richard Setter','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '','owners': 'George Garett','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '','owners': 'William Pit','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '','owners': 'Richard Fox, John Jackson','master': '','mariners': '','boys': '','fishermen': '','notes': ''}]",
141,29,Lincolnshire,76,Fishtoft,,749,,,,,,,,,,1,Boston,,4,,,,,,,,,,,,Fishing boats only,"[{'type': 'boat','name': '','tonnage': '','owners': 'John Rabdaye','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '','owners': 'John Rabdaye','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '','owners': 'Robert Wilkynson','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '','owners': 'John Thacker, Robert Willerton','master': '','mariners': '','boys': '','fishermen': '','notes': ''}]",
